NTime  264 NIMF  8

       Time       RawData
  2005.8300      -0.1672       0.06876        -1.093        0.2292       0.07154      -0.06578      0.008543       -0.2355
  2005.9200      0.08822        0.2279        -1.034        0.2758       0.08934      -0.06384      0.008567       -0.2401
  2006.0000     -0.01549        0.2969       -0.9074        0.3184        0.1067      -0.06186      0.008589       -0.2447
  2006.0800     -0.06097        0.1258       -0.6969        0.3549        0.1234      -0.05983      0.008607       -0.2494
  2006.1700       0.3476       -0.2458       -0.3962        0.3833        0.1394      -0.05777      0.008622       -0.2540
  2006.2500       0.1928       -0.4878      -0.01403        0.4019        0.1544      -0.05567      0.008634       -0.2587
  2006.3300      -0.7371       -0.2809        0.4207        0.4094        0.1683      -0.05353      0.008643       -0.2633
  2006.4200       0.7281        0.2625        0.8402        0.4047        0.1810      -0.05137      0.008648       -0.2679
  2006.5000     0.008510        0.4890         1.163        0.3862        0.1923      -0.04919      0.008650       -0.2726
  2006.5800      -0.2302        0.3047         1.317        0.3530        0.2020      -0.04698      0.008649       -0.2772
  2006.6700      -0.1344       0.04422         1.277        0.3044        0.2099      -0.04474      0.008645       -0.2818
  2006.7500      -0.1616      -0.01892         1.056        0.2427        0.2160      -0.04249      0.008637       -0.2865
  2006.8300       0.2789       0.04066        0.6931        0.1717        0.2200      -0.04023      0.008626       -0.2911
  2006.9200      -0.1908       0.04167        0.2459       0.09526        0.2220      -0.03795      0.008611       -0.2958
  2007.0000       0.2040      -0.01903       -0.2274       0.01752        0.2217      -0.03565      0.008594       -0.3004
  2007.0800      -0.4628      -0.06407       -0.6661      -0.05749        0.2192      -0.03335      0.008572       -0.3050
  2007.1700       0.6124       -0.2301        -1.010       -0.1257        0.2142      -0.03104      0.008548       -0.3097
  2007.2500      -0.6451       -0.4360        -1.214       -0.1833        0.2068      -0.02872      0.008520       -0.3143
  2007.3300       0.5675       -0.3083        -1.264       -0.2265        0.1969      -0.02639      0.008488       -0.3189
  2007.4200      -0.2839       0.01056        -1.193       -0.2531        0.1846      -0.02406      0.008453       -0.3236
  2007.5000      -0.1020        0.2428        -1.050       -0.2625        0.1698      -0.02173      0.008415       -0.3282
