NTime 7970 NIMF 12

       Time       RawData
  1992.9303        -2.304
  1992.9330        -3.553
  1992.9358        -4.119
  1992.9385        -3.495
  1992.9413        -2.952
  1992.9440        -2.579
  1992.9467        -2.436
  1992.9495        -2.398
  1992.9521        -2.759
  1992.9548        -2.651
  1992.9576        -2.410
  1992.9603        -2.117
  1992.9631        -2.255
  1992.9658        -3.033
  1992.9685        -3.865
  1992.9713        -4.386
  1992.9740        -4.725
  1992.9768        -3.839
  1992.9795        -3.070
  1992.9822        -2.562
  1992.9850        -3.592
  1992.9877        -5.572
  1992.9904        -7.808
  1992.9932        -7.627
  1992.9958        -5.664
  1992.9987        -3.472
  1993.0013        -2.936
  1993.0040        -3.602
  1993.0068        -5.858
  1993.0095        -7.248
  1993.0123        -7.685
  1993.0150        -7.184
  1993.0178        -5.022
  1993.0205        -4.213
  1993.0233        -4.711
  1993.0260        -5.067
  1993.0287        -5.101
  1993.0315        -5.902
  1993.0342        -6.711
  1993.0370        -7.285
  1993.0397        -9.954
  1993.0425        -8.147
  1993.0452        -8.937
  1993.0480        -9.521
  1993.0507        -9.559
  1993.0533        -9.188
  1993.0562        -9.038
  1993.0588        -9.325
  1993.0616        -9.157
  1993.0643        -9.647
  1993.0671        -10.27
  1993.0698        -10.40
  1993.0726        -10.00
  1993.0753        -9.750
  1993.0780        -10.11
  1993.0808        -10.31
  1993.0835        -9.764
  1993.0863        -8.591
  1993.0890        -6.382
  1993.0918        -3.286
  1993.0945        -1.819
  1993.0973        -2.837
  1993.1000        -5.018
  1993.1027        -7.642
  1993.1055        -7.684
  1993.1082        -4.233
  1993.1110        -3.092
  1993.1136        -2.599
  1993.1165        0.8330
  1993.1191         3.684
  1993.1219         4.075
  1993.1246         4.881
  1993.1273         4.953
  1993.1301         4.426
  1993.1328         3.502
  1993.1356         3.771
  1993.1383         2.566
  1993.1411       0.09319
  1993.1438       -0.8239
  1993.1466        0.4783
  1993.1493         3.119
  1993.1520         3.898
  1993.1548         2.069
  1993.1575       0.04594
  1993.1603       -0.3371
  1993.1630      -0.04289
  1993.1658         1.878
  1993.1685         5.736
  1993.1713         9.120
  1993.1740         14.71
  1993.1766         16.02
  1993.1794         15.38
  1993.1821         9.075
  1993.1849         14.19
  1993.1876         14.49
  1993.1904         12.08
  1993.1931         9.351
  1993.1959         4.862
  1993.1986         3.828
  1993.2013         2.849
  1993.2041         4.324
  1993.2068         7.512
  1993.2096         11.25
  1993.2123         13.03
  1993.2151         11.37
  1993.2178         9.291
  1993.2206         7.342
  1993.2233         6.280
  1993.2260         5.420
  1993.2288         4.916
  1993.2314         3.923
  1993.2343         2.821
  1993.2369         1.276
  1993.2397        0.5383
  1993.2424        0.5829
  1993.2452       0.03597
  1993.2479       -0.3023
  1993.2506       -0.5569
  1993.2534       -0.5850
  1993.2561      -0.08283
  1993.2589        0.5328
  1993.2616         2.403
  1993.2644         2.825
  1993.2671         2.937
